ShipmentID,VendorID,ProductID,Quantity,ShipDate,ActualDeliveryDate,ExpectedDeliveryDate,Status,ShippingMode,CarrierName,DelayReason,DeliveryCost,TrackingID
14196,272,9,79,2024-10-11,2024-11-13,2024-10-28,Delayed,Sea,TNT Express,Missing Documentation,135.82,7b3cc676-ca57-4d83-941e-bd2acfe9764b
14197,111,1664,45,2024-03-09,2024-03-26,2024-03-28,Delivered,Sea,Expeditors International,,27.82,cfd054c3-ffef-4032-a6f8-8cb3b72f2c3a
14198,490,752,19,2024-08-18,2024-09-07,2024-09-08,Delivered,Sea,DB Schenker,,102.23,1bdadcb1-6b72-4044-88bf-a80050a6ff1e
14199,288,1700,43,2024-11-09,2024-11-16,2024-11-17,Delivered,Road,C.H. Robinson,,104.33,fece8273-eac3-4110-8813-8064e03fa0a5
14200,105,1617,58,2025-05-24,2025-06-12,2025-06-05,Delayed,Air,Kuehne + Nagel,Missing Documentation,178.26,d75a6ae3-6270-4f08-b840-8adff1396880
14201,269,528,22,2025-02-02,2025-02-13,2025-02-12,Delivered,Road,USPS,,123.03,7171cfa8-a895-4f0f-a2b3-b56fb8b6f3a9
14202,473,979,98,2024-12-18,2025-01-10,2025-01-08,Delivered,Air,Estes Express Lines,,25.89,ae50ef9b-c5f0-479b-84da-23e881ddda14
14203,138,412,18,2025-02-15,2025-03-02,2025-03-02,Delivered,Sea,Deutsche Post,,6.68,3ad899ca-4cb9-42ef-9adb-993cfc34d9c4
14204,365,761,60,2025-02-27,2025-03-19,2025-03-16,Delivered,Road,YRC Worldwide,,194.03,b6f93a89-9e45-4c2d-ba75-532783dc7725
14205,166,564,77,2025-03-23,,2025-04-07,Pending,Air,C.H. Robinson,,129.07,68f97866-0da9-4d36-ad67-02cac5d5a790
14206,245,586,66,2025-05-01,2025-05-11,2025-05-12,Delivered,Sea,Ryder,,63.23,b941539f-5d8e-4cfb-ac32-69f73b684bc9
14207,248,1491,56,2023-11-11,2023-11-22,2023-11-24,Delivered,Air,YRC Worldwide,,105.22,eaf2c465-e60c-46ba-a325-64cd2eaec8b5
14208,383,1620,55,2024-04-29,2024-05-12,2024-05-09,Delivered,Road,J.B. Hunt,,162.11,49de1db6-9846-477f-b412-fcd272ec61c3
14209,327,808,75,2024-11-11,2024-11-24,2024-11-25,Delivered,Air,ArcBest,,148.4,b81c9ca4-caf2-42b1-b1cf-228f87b66854
14210,113,1179,18,2024-02-06,2024-02-23,2024-02-23,Delivered,Road,Old Dominion Freight Line,,172.98,a9420cd2-2bd3-40d9-9185-738e0a75edae
14211,102,1995,4,2023-10-30,2023-11-16,2023-11-13,Delivered,Road,DB Schenker,,8.49,296a62ab-5ead-4fb5-8518-c4f53c1e9cd1
14212,186,638,60,2024-06-08,2024-06-24,2024-06-23,Delivered,Sea,Deutsche Post,,93.28,f2122757-c62d-4197-9013-f060fe0aec63
14213,244,640,42,2024-03-31,2024-04-11,2024-04-12,Delivered,Air,ArcBest,,193.16,96eaadc7-4bd3-4d8d-afb5-8bb0d7798815
14214,292,988,44,2023-10-22,2023-11-03,2023-11-03,Delivered,Road,UPS,,187.15,c6821179-0ee9-4f66-86c9-d508874751c1
14215,402,102,44,2024-12-19,2024-12-29,2024-12-31,Delivered,Road,J.B. Hunt,,35.57,43a18170-e0d9-418d-abab-ef07c3b31a3c
14216,336,1364,97,2025-05-21,2025-06-10,2025-06-09,Delivered,Air,DB Schenker,,44.2,20716e10-9598-4d48-bf21-c89b2d76d2bd
14217,394,1522,78,2025-02-27,2025-03-12,2025-03-09,Delivered,Air,DB Schenker,,151.49,355c26c4-d6fb-414e-88c6-74e57157c2b2
14218,68,611,67,2025-02-09,2025-03-01,2025-02-27,Delivered,Air,YRC Worldwide,,44.84,4924fb12-3780-4475-83ea-57a5a54c02ec
14219,389,323,38,2024-02-01,2024-02-14,2024-02-14,Delivered,Sea,Deutsche Post,,42.88,5285f9c4-b23f-439f-9787-bcdb70f27237
14220,267,315,5,2024-08-05,2024-08-21,2024-08-18,Delivered,Sea,Ryder,,170.57,31d6dfd8-f6f5-452d-a66e-d62657235598
14221,222,355,57,2025-09-10,2025-09-28,2025-09-26,Delivered,Sea,Ryder,,15.79,185582d2-cde2-4ee7-86eb-c7c7f7fa11d9
14222,89,1700,88,2024-08-04,2024-08-20,2024-08-20,Delivered,Air,UPS,,134.99,01ea955d-0045-4ae0-88ac-0529609fe674
14223,152,1202,59,2025-05-19,2025-06-03,2025-05-27,Delayed,Sea,Kuehne + Nagel,Supplier Delay,57.41,f8b5a4f6-620d-43f2-bb12-e490bc6fad9a
14224,213,625,76,2024-05-30,2024-06-11,2024-06-10,Delivered,Road,ArcBest,,100.0,229d9c2b-a1cb-49ce-886c-727d6c1011a9
14225,312,1073,19,2024-06-27,2024-07-17,2024-07-14,Delivered,Air,ArcBest,,172.56,4bde711e-1f4d-42ab-bbc5-f3afa5f74227
14226,362,1641,1,2024-04-29,2024-05-28,2024-05-09,Delayed,Sea,Estes Express Lines,Weather,43.25,c95139b9-b071-4388-b22b-930ff32eab19
14227,462,998,57,2025-07-11,2025-08-09,2025-08-10,Delivered,Road,Ryder,,161.11,cfb6bba8-c021-412f-9036-1b02a9ae9004
14228,471,71,92,2025-06-17,,2025-07-13,Pending,Air,DB Schenker,,128.72,1295d3f0-4694-46a5-b8b3-716c70a5d9f3
14229,159,163,34,2025-06-08,2025-06-23,2025-06-24,Delivered,Air,Old Dominion Freight Line,,135.44,13076322-f9ff-4b96-acb7-0cf6be405be3
14230,74,1238,80,2024-03-06,2024-03-22,2024-03-14,Delayed,Road,ArcBest,Supplier Delay,34.34,ebcf0e3b-7837-46a6-b56f-49dc29ed91ad
14231,333,1677,45,2024-11-12,2024-11-21,2024-11-23,Delivered,Air,XPO Logistics,,129.45,bcc50e86-dcf7-404d-8960-f59610b92d22
14232,26,575,6,2024-10-10,2024-10-21,2024-10-13,Delayed,Road,Kuehne + Nagel,Weather,47.04,da0401c9-f63e-4566-b37b-938d72b45760
14233,286,1251,95,2025-04-05,2025-04-18,2025-04-16,Delivered,Road,J.B. Hunt,,137.96,8070ef5b-0714-4891-a10b-0cfd1f602dec
14234,470,1333,6,2025-07-07,2025-08-05,2025-08-03,Delivered,Air,USPS,,133.2,3ae351cd-a969-46b1-8814-3e0cb2e99872
14235,193,1191,83,2025-06-20,2025-07-04,2025-07-05,Delivered,Sea,TNT Express,,158.49,8e9924d6-217c-431f-808f-d04f69691acb
14236,131,119,94,2025-04-28,2025-05-10,2025-05-10,Delivered,Sea,DB Schenker,,150.82,8fba6954-dba5-4def-a7bb-9a3d9c8d8ff0
14237,22,1292,2,2025-01-19,2025-01-20,2025-01-22,Delivered,Sea,YRC Worldwide,,99.22,a7411090-78f1-4d41-a80a-2eb1f2913747
14238,365,185,85,2024-12-20,,2025-01-06,Pending,Road,ArcBest,,65.97,b1359046-01ab-40ad-bd37-bd2227f360fc
14239,475,1189,36,2025-05-09,2025-05-28,2025-05-30,Delivered,Air,XPO Logistics,,34.63,7ba2fcf8-d175-4bc6-a8f5-0ccc65eef2fd
14240,17,1545,80,2025-03-25,2025-04-04,2025-04-01,Delivered,Sea,YRC Worldwide,,149.57,47baeb25-74bd-4c27-9508-526c010786e5
14241,222,455,64,2025-05-09,2025-05-28,2025-05-25,Delivered,Sea,C.H. Robinson,,68.52,1a8193be-2f5e-4ff6-97bf-1e81dfef2eb6
14242,223,1725,49,2025-02-15,2025-03-04,2025-03-04,Delivered,Road,DB Schenker,,93.69,0407a6d4-d4a6-4dc0-abb0-a11e127f0e57
14243,245,1716,5,2024-11-25,2024-12-09,2024-12-06,Delivered,Road,ArcBest,,152.74,28896016-cb25-485d-a3aa-a645779db537
14244,78,288,86,2025-04-27,2025-05-12,2025-05-11,Delivered,Sea,Deutsche Post,,193.71,18a295e6-d21d-446e-9ed8-8951b70a1507
14245,28,1836,50,2024-04-11,2024-04-19,2024-04-17,Delivered,Air,YRC Worldwide,,134.08,dd038b04-ec57-4cdb-ab22-7ce5893ddeb3
14246,34,1160,64,2024-03-24,,2024-03-30,Pending,Air,TNT Express,,189.61,2e03218d-4b8a-4264-8538-7878e8d73bde
14247,302,622,6,2025-01-12,2025-02-05,2025-01-27,Delayed,Air,Estes Express Lines,Weather,30.48,75d14c56-8670-48a8-b8ef-4b3bfeeb1340
14248,155,1134,91,2025-06-28,,2025-07-10,Pending,Sea,UPS,,128.81,ca87c8a6-f14b-4820-afeb-ada27272210b
14249,89,1090,84,2024-07-17,2024-08-04,2024-08-02,Delivered,Sea,TNT Express,,173.16,0a0324d7-57ac-40c6-a4be-6d1c75787c24
14250,285,979,4,2025-05-09,2025-05-19,2025-05-17,Delivered,Sea,Old Dominion Freight Line,,5.05,ee225bce-2d0b-476f-8814-b1afeb659ff1
14251,489,970,12,2024-02-11,2024-03-20,2024-03-08,Delayed,Sea,J.B. Hunt,Customs,107.57,87aca400-0081-4306-b56b-6ba82297e926
14252,109,1903,53,2025-05-22,2025-06-25,2025-06-09,Delayed,Sea,Kuehne + Nagel,Logistics Issue,179.49,1f416fc0-519e-41d1-8e5e-0a62478a2f2d
14253,117,1126,23,2023-10-08,2023-10-20,2023-10-21,Delivered,Air,Deutsche Post,,155.26,88638b10-0458-4cf1-b09d-83008abdc1ec
14254,46,555,81,2025-05-09,2025-05-17,2025-05-14,Delivered,Air,Ryder,,90.38,d137a8c6-f38d-4776-a8b6-b921791e7ffc
14255,145,1719,59,2025-05-14,2025-05-26,2025-05-26,Delivered,Air,Old Dominion Freight Line,,30.28,9b8401d3-b9cb-4b59-9392-f5fbaeeb73d6
14256,345,758,76,2025-03-22,2025-04-03,2025-04-05,Delivered,Air,DB Schenker,,54.09,54a08077-5141-4d5c-b78c-e0813511fa61
14257,15,1101,16,2025-07-26,2025-07-27,2025-07-29,Delivered,Air,ArcBest,,196.49,c44e1f8e-ca9e-4181-9e1b-43104c07fed2
14258,361,1123,63,2024-04-06,,2024-04-18,Pending,Road,Amazon Logistics,,76.45,644c822b-661d-43b0-8d8b-c7f362a148bc
14259,312,1770,99,2025-08-11,2025-08-26,2025-08-28,Delivered,Road,Panalpina,,180.99,5707c3fe-e09f-4719-857f-0f6944dd0c31
14260,201,575,24,2024-09-22,2024-10-10,2024-10-10,Delivered,Sea,UPS,,106.15,a493967f-f15d-4d52-aa1a-0c69073a6806
14261,237,211,15,2025-06-10,2025-06-17,2025-06-18,Delivered,Sea,DB Schenker,,63.03,d1268ded-b669-4ce2-94b2-d3b75e188f42
14262,304,1023,27,2025-05-20,2025-05-29,2025-05-28,Delivered,Air,Amazon Logistics,,55.4,09f0b8d5-2597-4b3d-b944-d5b3b97e6281
14263,357,1509,39,2024-06-23,2024-07-10,2024-07-10,Delivered,Sea,XPO Logistics,,105.92,83162c6e-29a3-4ac7-ba87-610a7f19e514
14264,403,25,56,2024-05-08,2024-05-22,2024-05-22,Delivered,Sea,FedEx,,170.55,7e05b7ce-b067-4203-b8a3-2753da8bef92
14265,80,1465,77,2024-09-19,2024-10-03,2024-10-03,Delivered,Air,Ryder,,105.49,a2123330-b029-4f70-abcb-2415b8eb07ae
14266,211,1678,99,2024-08-21,2024-09-01,2024-09-01,Delivered,Sea,UPS,,123.66,91392f4f-eb72-48aa-898c-a0562b271655
14267,248,820,63,2025-02-22,2025-03-07,2025-03-07,Delivered,Sea,C.H. Robinson,,44.01,4e620fa9-05f0-4ac6-a8af-5ea709f66726
14268,271,1159,47,2025-09-19,2025-09-30,2025-09-27,Delivered,Road,Amazon Logistics,,151.03,159780d4-916e-472a-8edd-23a950b0a9ea
14269,473,1897,24,2023-11-12,2023-12-04,2023-12-03,Delivered,Road,DB Schenker,,20.65,bc07aa75-5465-4be7-abd1-9bfaf529c954
14270,158,21,80,2025-10-01,2025-10-12,2025-10-09,Delivered,Sea,C.H. Robinson,,199.98,2be9dd59-d3b0-4d26-afa3-3e7a9c4d11a5
14271,412,204,73,2023-11-17,2023-12-05,2023-12-05,Delivered,Road,Saia,,51.28,30fc07f3-039f-407c-9bba-6aea58542a23
14272,361,1035,24,2025-01-13,2025-02-09,2025-01-25,Delayed,Sea,FedEx,Missing Documentation,14.9,cc6e3950-23b1-490b-997c-bdf29136b878
14273,288,964,43,2024-05-09,2024-05-17,2024-05-17,Delivered,Road,DB Schenker,,65.33,35c0a6dd-c510-4ecd-bba6-3b658497f2e2
14274,340,1266,86,2024-11-30,2024-12-17,2024-12-16,Delivered,Air,YRC Worldwide,,12.31,0aaa1d5b-7c3b-4e88-a835-24db4394c9cf
14275,95,1891,62,2024-10-16,2024-11-07,2024-10-28,Delayed,Sea,Deutsche Post,Customs,129.8,4602f765-1a3a-4a56-a0c4-7a53d770f789
14276,268,63,19,2024-09-03,2024-09-16,2024-09-13,Delivered,Road,Kuehne + Nagel,,160.15,b665654f-523d-4bc5-87ce-a62010d9235b
14277,183,1299,7,2024-11-20,2024-12-08,2024-12-07,Delivered,Air,ArcBest,,153.81,9f13bbc9-bca1-4c64-af79-d7a003b7e479
14278,25,283,27,2025-06-28,2025-07-02,2025-07-02,Delivered,Air,J.B. Hunt,,13.55,1625ae5c-4d02-4260-8f55-c7893b16239a
14279,33,1255,30,2024-12-10,2024-12-17,2024-12-14,Delivered,Road,FedEx,,155.92,dffdc6c1-189e-4132-b14d-242f6c56dc90
14280,172,373,93,2024-07-06,2024-07-20,2024-07-22,Delivered,Road,DHL,,189.41,83ead7fd-0100-4e67-9f0a-a2dc5b02a68c
14281,158,774,41,2023-10-02,2023-10-29,2023-10-10,Delayed,Road,ArcBest,Supplier Delay,32.89,8484312a-a2ab-47ff-a1af-321564b1ab9a
14282,277,792,60,2025-01-15,2025-01-26,2025-01-25,Delivered,Air,USPS,,185.96,c40ab605-551f-4946-95fc-57892d34ff32
14283,446,639,30,2025-09-27,2025-10-12,2025-10-11,Delivered,Air,Saia,,192.74,62901ba5-7710-41f8-b3de-8ae4363489c5
14284,121,1669,65,2024-08-30,2024-09-07,2024-09-08,Delivered,Air,Expeditors International,,24.28,9476e2b1-b7c2-49e0-b155-41272c775394
14285,303,1925,72,2025-04-18,2025-05-21,2025-05-03,Delayed,Road,Panalpina,Missing Documentation,85.06,9d83d80e-606d-4965-948d-5b5494bac00f
14286,412,1825,89,2024-06-05,2024-06-21,2024-06-23,Delivered,Sea,DB Schenker,,50.86,a217e82c-3ecc-4459-8156-3ddb029bdcb1
14287,440,1259,79,2024-12-08,,2024-12-25,Pending,Air,TNT Express,,169.49,a9b3c3e1-0c32-4447-bfd7-0024ae9a73e5
14288,172,1260,20,2024-03-01,2024-03-20,2024-03-17,Delivered,Road,Old Dominion Freight Line,,17.46,4dad0586-2338-455f-acc9-4f3e3d2756b4
14289,211,891,100,2024-03-06,2024-03-19,2024-03-17,Delivered,Sea,C.H. Robinson,,60.11,2591af57-e7c1-4b70-807e-feda9525986a
14290,32,704,64,2024-11-29,2024-12-09,2024-12-06,Delivered,Sea,USPS,,181.48,ac2921cf-2aa6-451f-ad74-58fe70409446
14291,306,663,44,2024-12-28,2025-01-06,2025-01-07,Delivered,Road,DHL,,45.75,585538d9-0d10-449a-8c37-32ebf4822ef6
14292,117,470,58,2024-09-13,2024-09-28,2024-09-26,Delivered,Road,C.H. Robinson,,115.44,e6d60945-96c9-4373-8a94-6bd480a26c80
14293,276,991,50,2025-04-21,2025-05-02,2025-05-01,Delivered,Sea,UPS,,137.85,69ef360e-68b5-4107-8912-5102d8e4d39c
14294,415,254,97,2024-03-28,2024-04-17,2024-04-14,Delivered,Air,J.B. Hunt,,58.78,46b50155-6d42-4bbf-b597-72733aa3478e
14295,346,844,99,2024-11-12,2024-12-03,2024-12-01,Delivered,Sea,XPO Logistics,,194.15,3349de0b-c09b-4ad7-865b-bec4868e1e14
14296,265,390,87,2025-08-02,2025-08-17,2025-08-15,Delivered,Road,DB Schenker,,136.32,b222da4f-ba54-4821-93a7-17d7833af8ec
14297,47,186,85,2024-05-12,2024-05-21,2024-05-19,Delivered,Sea,ArcBest,,21.04,8111f069-c8fe-434c-b020-c1e60492d614
14298,116,1054,51,2025-04-27,2025-05-15,2025-05-07,Delayed,Sea,USPS,Customs,130.97,eefeaf31-03d1-495a-bb73-e6ae92d802b2
14299,265,22,14,2025-02-02,2025-02-16,2025-02-15,Delivered,Sea,Ryder,,153.57,b17d0ebc-4d34-438a-a89e-aea9253aa5f5
14300,51,264,8,2024-01-26,2024-02-14,2024-02-14,Delivered,Sea,XPO Logistics,,183.77,f0fac780-0fef-4c07-a663-19cbb8f8b08a
14301,90,1374,50,2024-12-10,2024-12-22,2024-12-19,Delivered,Air,Panalpina,,122.34,a5df3277-4cbb-41de-a1e6-bf72d2c278dd
14302,247,670,23,2024-05-23,2024-06-09,2024-06-11,Delivered,Air,XPO Logistics,,142.61,9aedad5a-4094-41c0-b9df-d468790fcbef
14303,231,1255,37,2025-07-14,2025-07-30,2025-07-27,Delivered,Sea,USPS,,78.76,f0781f75-c378-40c3-9c4d-0cf0cf62cc0f
14304,253,1533,6,2025-08-11,2025-08-28,2025-08-30,Delivered,Air,YRC Worldwide,,189.12,f145658b-658c-45f1-b057-78a948720ec7
14305,424,241,20,2025-08-07,2025-08-19,2025-08-19,Delivered,Air,Expeditors International,,121.74,b7446e49-88df-4afc-bdd2-26db12a3134c
14306,330,989,54,2023-11-10,2023-11-26,2023-11-28,Delivered,Air,UPS,,61.58,7b089a69-83de-4681-9d70-23d7494506a0
14307,48,1909,22,2024-10-26,2024-10-29,2024-10-31,Delivered,Road,Deutsche Post,,70.76,952b3ddc-a6d1-4f37-8639-27d0b0f1f73e
14308,335,1901,98,2025-08-03,2025-08-19,2025-08-17,Delivered,Air,J.B. Hunt,,94.53,b7f2820d-c4c0-40c8-8932-8e11bb681c5c
14309,66,25,32,2025-04-04,2025-04-13,2025-04-12,Delivered,Road,Amazon Logistics,,49.61,e0908ec6-bb0b-456b-b3fb-2b02c1ef9476
14310,492,1262,38,2024-02-04,2024-03-07,2024-03-05,Delivered,Air,DB Schenker,,90.2,dd0057ce-e6bd-4cc3-a6f8-c195a091b634
14311,51,340,56,2025-01-17,2025-02-19,2025-02-05,Delayed,Sea,Kuehne + Nagel,Logistics Issue,180.25,51c97bc2-942f-458a-8718-8d93eeb84469
14312,244,1214,33,2025-05-19,2025-05-31,2025-05-31,Delivered,Air,UPS,,53.65,f865a214-44e7-4968-b04e-61ebc266de6d
14313,191,146,23,2023-12-28,2024-01-14,2024-01-15,Delivered,Air,UPS,,95.84,ae9b964c-014c-4727-b4ca-f8ac410b1d17
14314,201,662,2,2024-04-27,2024-05-30,2024-05-15,Delayed,Road,ArcBest,Weather,71.79,21c0a563-ee34-409a-a1f0-7629c9755fb9
14315,99,353,91,2025-05-17,2025-05-28,2025-05-30,Delivered,Sea,J.B. Hunt,,85.11,c77bd2f9-1c18-4333-a40f-de8907a1d38f
14316,273,1541,68,2023-10-03,2023-10-21,2023-10-20,Delivered,Air,TNT Express,,101.45,1a466e48-a85d-4da2-be01-7bae31e50317
14317,395,1919,46,2024-09-23,2024-10-06,2024-10-03,Delivered,Air,ArcBest,,136.24,bba8b54c-b0a0-4121-a54e-88f39e352fd6
14318,88,1808,40,2025-08-27,2025-09-14,2025-09-11,Delivered,Road,Panalpina,,161.79,b9e4c95c-b307-4fea-bed4-1fb56f22700b
14319,168,1188,85,2024-02-09,2024-02-26,2024-02-23,Delivered,Air,Kuehne + Nagel,,61.66,35bcb032-aad7-433b-b4a1-4a60f7eb9432
14320,482,1849,9,2024-07-03,2024-08-01,2024-08-02,Delivered,Air,UPS,,142.8,e1263bee-23bc-48a7-ad2f-4f948a973273
14321,115,1683,75,2024-07-16,,2024-07-31,Pending,Sea,Deutsche Post,,176.13,af75f9de-1458-471e-9ed9-95f2ea10a2fd
14322,64,962,83,2025-02-20,2025-03-04,2025-03-03,Delivered,Air,Panalpina,,148.26,070d265e-8782-4621-bbaa-b6395b6515c4
14323,274,477,16,2025-08-14,2025-09-03,2025-08-31,Delivered,Sea,J.B. Hunt,,185.21,fe7841e7-42ea-4026-b17b-a3e18a3f39ac
14324,357,597,55,2025-06-16,2025-07-22,2025-07-03,Delayed,Road,XPO Logistics,Logistics Issue,56.58,43dc2888-70fa-4948-a507-57aa67f606ed
14325,216,1848,80,2023-11-09,2023-11-24,2023-11-22,Delivered,Air,Panalpina,,175.25,dffdce87-124f-4bf4-802c-e44f7307cd6e
14326,101,542,6,2023-12-07,2023-12-24,2023-12-22,Delivered,Sea,XPO Logistics,,125.17,2a4d9e02-ffa1-4a56-b704-096807df26fa
14327,336,1520,27,2024-07-31,2024-08-17,2024-08-19,Delivered,Sea,Deutsche Post,,152.19,df44c2f4-ba12-4453-a8c1-914830df5791
14328,5,1720,23,2025-05-14,2025-05-20,2025-05-19,Delivered,Road,Expeditors International,,90.0,fcfde4cd-d7e9-4130-81c6-92195884a178
14329,310,1984,78,2024-12-14,2024-12-28,2024-12-25,Delivered,Sea,Estes Express Lines,,152.05,5923feeb-b39d-4ed6-862d-ada0f0aab6e3
14330,314,228,67,2023-11-01,2023-11-15,2023-11-12,Delivered,Sea,J.B. Hunt,,178.7,9234b0af-2855-4653-9f71-069e3295061f
14331,196,612,19,2024-01-11,2024-01-23,2024-01-20,Delivered,Road,J.B. Hunt,,145.47,7f5f19ce-828f-49b4-9e43-68a02eda16b7
14332,121,374,84,2024-03-28,2024-04-07,2024-04-06,Delivered,Road,FedEx,,130.13,89d6e2e1-084d-4948-ad08-802de4c37ccf
14333,93,734,59,2025-03-26,2025-04-09,2025-04-06,Delivered,Road,Saia,,94.66,7613000f-dd32-4ea4-ba6b-fb9608e46246
14334,446,667,38,2025-05-16,2025-05-29,2025-05-30,Delivered,Road,Old Dominion Freight Line,,129.89,86752c6d-477d-4d7c-a912-ad2ca8767fe9
14335,200,1116,46,2025-07-30,,2025-08-12,Pending,Sea,FedEx,,105.21,55ca6bd8-8881-4a5f-a5b6-22efedd1d4fd
14336,499,1363,74,2024-04-04,2024-04-22,2024-04-24,Delivered,Road,Deutsche Post,,48.81,ba173c9b-e1f4-4757-87eb-112909af9c39
14337,127,463,37,2024-06-18,,2024-06-29,Pending,Air,USPS,,7.59,62e67326-62b9-4967-9e06-63a5e7f612ec
14338,319,760,91,2024-04-05,2024-04-20,2024-04-17,Delivered,Air,DHL,,39.36,9a4cb0b7-3893-4229-9539-bc07e573174b
14339,382,40,37,2025-01-27,2025-02-17,2025-02-15,Delivered,Air,Panalpina,,27.45,90b49e15-c89f-469f-bc1f-2057b7184bfb
14340,398,1500,71,2024-01-24,2024-02-12,2024-02-02,Delayed,Sea,ArcBest,Weather,30.35,61033e9d-dfde-45cb-a3a2-78477ec64087
14341,146,1965,52,2024-02-23,2024-03-08,2024-03-06,Delivered,Road,DHL,,76.14,3826a013-50d2-4bff-8a1d-1e6474a40053
14342,199,1991,91,2025-06-20,2025-06-30,2025-06-30,Delivered,Sea,Deutsche Post,,42.37,f95c28f1-26ad-4eb4-b590-585598a2672a
14343,21,227,30,2024-09-10,2024-09-13,2024-09-15,Delivered,Sea,Expeditors International,,106.16,62de5cb8-9421-4398-9f13-7c02d61b7658
14344,498,599,79,2024-09-22,2024-10-19,2024-10-20,Delivered,Sea,USPS,,115.36,e85bb819-e698-45e1-9fa8-71186ca54db5
14345,275,853,65,2024-01-29,2024-02-16,2024-02-17,Delivered,Road,Kuehne + Nagel,,130.7,5b2c340b-790e-49da-b2f6-586e7eb2308c
14346,271,1839,100,2025-05-22,2025-06-01,2025-05-30,Delivered,Air,ArcBest,,109.97,f15a1194-467c-48c4-9b9e-ae62c3bc8dcb
14347,10,202,73,2024-07-08,2024-07-16,2024-07-15,Delivered,Air,Saia,,143.83,9ebfd4fb-955c-4ee6-9e9e-94446e728fbe
14348,318,1680,97,2025-06-21,,2025-07-05,Pending,Road,Deutsche Post,,138.24,c4ec5be0-101f-49a7-959b-603e4ad7ac2d
14349,180,664,24,2024-09-08,2024-09-29,2024-09-18,Delayed,Sea,Kuehne + Nagel,Weather,138.05,97fb95ee-0274-4546-9ecd-4555539777af
14350,163,733,26,2024-03-10,2024-03-27,2024-03-25,Delivered,Air,Kuehne + Nagel,,32.84,0e40da3d-63f7-40b6-955c-998cdb12d76e
14351,354,118,1,2025-06-25,2025-07-02,2025-07-04,Delivered,Air,TNT Express,,154.66,8369d8eb-0eb4-4b1f-b553-bbba31b2fe3b
14352,201,595,14,2025-06-26,2025-07-12,2025-07-14,Delivered,Road,UPS,,93.58,95a0f671-da60-4748-a8f2-42db773e79ff
14353,353,1443,1,2023-10-25,2023-11-06,2023-11-03,Delivered,Sea,Kuehne + Nagel,,188.72,26912294-7e30-4f09-b358-3e7c970b39d8
14354,272,453,14,2025-03-17,2025-04-05,2025-04-03,Delivered,Sea,Ryder,,111.41,cb706830-b986-471b-b86b-def9d6c4ad83
14355,130,1592,4,2025-07-05,2025-07-13,2025-07-13,Delivered,Sea,YRC Worldwide,,38.83,c281e217-c036-419e-9089-c9386917141c
14356,421,741,11,2023-11-07,,2023-11-19,Pending,Air,Amazon Logistics,,69.53,de6898ee-3952-4979-8692-189dd75c6c6d
14357,364,331,4,2025-04-29,2025-05-13,2025-05-11,Delivered,Road,Panalpina,,9.38,36fa47d2-8927-4b90-8190-16d9e69cf8bc
14358,249,1238,71,2023-11-23,2023-12-12,2023-12-09,Delivered,Air,Estes Express Lines,,166.48,a9e74ece-20e0-4053-94ca-c0b957d559ac
14359,64,1763,30,2025-02-22,2025-03-07,2025-03-05,Delivered,Sea,Kuehne + Nagel,,129.25,37bce1f0-8bf3-4fe6-a955-d208f6624fda
14360,106,478,22,2025-05-19,2025-06-05,2025-06-06,Delivered,Road,Old Dominion Freight Line,,108.45,bcd41bcc-babf-4314-8331-228ba2896b09
14361,277,975,93,2024-12-01,2024-12-10,2024-12-11,Delivered,Road,J.B. Hunt,,24.12,23aa7c06-55f0-490b-8a4c-5a1caa0ccfbe
14362,330,1167,74,2024-05-27,2024-06-14,2024-06-14,Delivered,Road,Expeditors International,,94.16,2710c5ee-04dc-48d4-85a3-8cc5055ea1b4
14363,136,1727,93,2024-03-16,2024-03-27,2024-03-26,Delivered,Road,FedEx,,152.45,d21e625b-1c0c-4ded-a560-81697e5c4948
14364,122,1546,63,2024-07-05,2024-07-23,2024-07-20,Delivered,Road,YRC Worldwide,,163.5,1f3330ca-58fa-49c2-be36-83f177e003e6
14365,283,1724,91,2025-06-20,2025-06-30,2025-06-29,Delivered,Road,FedEx,,104.75,bf28d861-cb4c-4224-be85-e4834944fea4
14366,171,1892,28,2023-12-10,2024-01-03,2023-12-19,Delayed,Air,Estes Express Lines,Logistics Issue,172.64,0f4d45b4-f40f-43e5-9396-c503b1b1763c
14367,118,1283,99,2024-06-10,2024-06-29,2024-06-26,Delivered,Road,Old Dominion Freight Line,,159.33,59f6382b-35d5-4e0a-acbd-0089a8039477
14368,21,1781,97,2024-07-16,2024-07-19,2024-07-21,Delivered,Sea,Kuehne + Nagel,,125.05,b42d21ce-ec4d-4ad6-bbb8-4125c1f6c142
14369,303,1094,38,2024-09-30,2024-10-13,2024-10-15,Delivered,Road,ArcBest,,88.9,97b9ad59-9de9-41b9-afc7-97db2845f392
14370,135,1995,97,2024-10-03,2024-10-24,2024-10-11,Delayed,Air,J.B. Hunt,Supplier Delay,150.89,cc73033d-a650-4cc0-89be-a8c6506c2667
14371,113,207,2,2024-08-26,2024-09-12,2024-09-12,Delivered,Sea,UPS,,58.34,c98fe74c-3c2b-4590-8103-d5bc3602ae83
14372,385,428,38,2023-10-15,2023-10-30,2023-10-30,Delivered,Sea,UPS,,142.23,d1b5389b-fd32-4c24-a26e-71c02eaed405
